	ID	NAME	ALT_NAME	ADDRESS	ZIP	TELEPHONE	STATUS	POPULATION	SOURCE	SOURCEDATE	WEBSITE	BEDS	TRAUMA	HELIPAD
1830	549017	BRONSON BATTLE CREEK HOSPITAL	NOT AVAILABLE	300 NORTH AVENUE	49017	NOT AVAILABLE	OPEN	189	https://w2.lara.state.mi.us/val/license/search	2019/08/09 00:00:00	http://www.bchealth.com	189	NOT AVAILABLE	N
1831	13648867	MEMORIAL HEALTHCARE	NOT AVAILABLE	826 WEST KING STREET	48867	NOT AVAILABLE	OPEN	107	https://w2.lara.state.mi.us/val/license/search	2019/08/09 00:00:00	http://www.memorialhealthcare.org	107	NOT AVAILABLE	Y
1832	13748726	HILLS & DALES GENERAL HOSPITAL	NOT AVAILABLE	4675 HILL STREET	48726	NOT AVAILABLE	OPEN	25	https://w2.lara.state.mi.us/val/license/search	2019/08/09 00:00:00	http://www.hdghmi.org	25	NOT AVAILABLE	Y
1833	14248106	ST JOSEPH MERCY HOSPITAL	NOT AVAILABLE	5301 E HURON RIVER DR	48106	NOT AVAILABLE	OPEN	513	https://w2.lara.state.mi.us/val/license/search	2019/08/09 00:00:00	http://www.stjoesannarbor.org/maple	513	LEVEL II	Y
1834	14348118	ST JOSEPH MERCY CHELSEA	CHELSEA COMMUNITY HOSPITAL	775 S MAIN ST	48118	NOT AVAILABLE	OPEN	102	https://w2.lara.state.mi.us/val/license/search	2019/08/09 00:00:00	http://www.stjoeschelsea.org/chelsea	102	NOT AVAILABLE	Y
1835	2848910	MCLAREN GREATER LANSING	NOT AVAILABLE	401 W GREENLAWN AVE	48910	NOT AVAILABLE	OPEN	322	https://w2.lara.state.mi.us/val/license/search	2019/08/09 00:00:00	http://www.irmc.org	322	NOT AVAILABLE	N
1836	14748124	BEAUMONT HOSPITAL DEARBORN	OAKWOOD HOSPITAL DEARBORN	18101 OAKWOOD BLVD	48124	NOT AVAILABLE	OPEN	632	https://w2.lara.state.mi.us/val/license/search	2019/08/09 00:00:00	https://www.oakwood.org/beaumont-hospital-dearborn	632	LEVEL II	Y
1837	14848235	SINAI-GRACE HOSPITAL	NOT AVAILABLE	6071 W OUTER DRIVE	48235	NOT AVAILABLE	OPEN	383	https://w2.lara.state.mi.us/val/license/search	2019/08/09 00:00:00	http://www.sinaigrace.org	383	LEVEL II	Y
1838	15048230	BEAUMONT HOSPITAL GROSSE POINTE	NOT AVAILABLE	468 CADIEUX RD	48230	NOT AVAILABLE	OPEN	250	https://w2.lara.state.mi.us/val/license/search	2019/08/09 00:00:00	http://www.beaumont.edu/grosse-pointe-hospital-campus	250	LEVEL III	N
1839	15148201	HARPER UNIVERSITY HOSPITAL	NOT AVAILABLE	3990 JOHN R STREET	48201	NOT AVAILABLE	OPEN	470	https://w2.lara.state.mi.us/val/license/search	2019/08/09 00:00:00	http://www.harperhospital.org	470	NOT AVAILABLE	N
1840	6249519	METRO HEALTH HOSPITAL	NOT AVAILABLE	5900 BYRON CENTER AVENUE, SW	49519	NOT AVAILABLE	OPEN	208	https://w2.lara.state.mi.us/val/license/search	2019/08/09 00:00:00	http://www.metrohealth.net	208	NOT AVAILABLE	N
1841	5549935	ASPIRUS IRON RIVER HOSPITAL & CLINICS	NOT AVAILABLE	1400 W ICE LAKE ROAD	49935	NOT AVAILABLE	OPEN	25	https://w2.lara.state.mi.us/val/license/search	2019/08/09 00:00:00	http://www.aspirus.org/iron-river-hospital/our-locations/961.aspx	25	NOT AVAILABLE	Y
1842	7849849	BELL MEMORIAL HOSPITAL	NOT AVAILABLE	901 LAKESHORE DRIVE	49849	NOT AVAILABLE	OPEN	25	https://w2.lara.state.mi.us/val/license/search	2019/08/09 00:00:00	http://www.bellhospital.org	25	NOT AVAILABLE	N
1843	62	PROVIDENCE - PARK HOSPITAL	NOT AVAILABLE	47601 GRAND RIVER AVE	48374	(248) 465-4210	OPEN	244	https://w2.lara.state.mi.us/val/license/search	2019/08/09 00:00:00	http://www.stjohnprovidence.org/providence-providence-park/novi	244	NOT AVAILABLE	Y
1844	16648234	KINDRED HOSPITAL DETROIT	NOT AVAILABLE	4777 E OUTER DRIVE	48234	NOT AVAILABLE	OPEN	77	https://w2.lara.state.mi.us/val/license/search	2019/08/09 00:00:00	http://www.kindreddetroit.com/	77	NOT AVAILABLE	N
1845	12555604	NORTH SHORE HEALTH	COOK CO NORTHSHORE HOSP	515 - 5TH AVE W	55604	(218) 387-3040	OPEN	16	http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm	2019/08/09 00:00:00	http://www.northshorehealthcarefoundation.org/	16	NOT AVAILABLE	Y
1846	4549770	MCLAREN NORTHERN MICHIGAN	NOT AVAILABLE	416 CONNABLE AVE	49770	NOT AVAILABLE	OPEN	178	https://w2.lara.state.mi.us/val/license/search	2019/08/09 00:00:00	http://www.northernhealth.org	178	NOT AVAILABLE	N
1847	1838851	TRACE REGIONAL HOSPITAL	NOT AVAILABLE	1002 EAST MADISON STREET	38851	(662) 456-3700	OPEN	84	https://msdh.ms.gov/msdhsite/_static/resources/7660.pdf	2019/08/09 00:00:00	http://www.traceregional.com	84	NOT AVAILABLE	Y
1848	12356307	ALBANY AREA HOSPITAL & MED CTR	NOT AVAILABLE	300 THIRD AVENUE	56307	(320) 845-2120	CLOSED	17	http://www.health.state.mn.us/divs/fpc/directory/fpcdir.html	2012/08/06 00:00:00	http://www.albanyareahospital.com	17	NOT AVAILABLE	N
1849	11856636	DEER RIVER HEALTH CARE CENTER	NOT AVAILABLE	115 10TH AVENUE NORTHEAST	56636	(218) 246-2900	OPEN	22	http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm	2019/08/09 00:00:00	https://www.essentiahealth.org/find-facility/profile/essentia-health-deer-river/?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link	22	NOT AVAILABLE	Y
1850	2656308	ALOMERE HEALTH	NOT AVAILABLE	111 17TH AVENUE EAST	56308	(320) 762-1511	OPEN	127	http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm	2019/08/09 00:00:00	http://www.dchospital.com	127	LEVEL III	Y
1851	1955103	HEALTHEAST BETHESDA HOSPITAL	NOT AVAILABLE	559 CAPITOL BOULEVARD	55103	(651) 232-2000	OPEN	254	http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm	2019/08/09 00:00:00	https://www.fairview.org/locations/bethesda-hospital	254	NOT AVAILABLE	N
1852	2055109	HEALTHEAST ST JOHNS HOSPITAL	NOT AVAILABLE	1575 BEAM AVENUE	55109	(651) 232-7000	OPEN	192	http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm	2019/08/09 00:00:00	http://www.healtheast.org/st-johns-hospital/about/about.html	192	NOT AVAILABLE	N
1853	13455063	LAKESIDE MEDICAL CENTER	NOT AVAILABLE	129 EAST SIXTH AVENUE	55063	(320) 629-2542	OPEN	10	http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm	2019/08/09 00:00:00	http://www.lmc-pcac.com	10	NOT AVAILABLE	N
1854	14256762	NORTH VALLEY HEALTH CENTER	NOT AVAILABLE	300 WEST GOOD SAMARITAN DRIVE	56762	(218) 745-4211	OPEN	12	http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm	2019/08/09 00:00:00	http://www.northvalleyhealth.org/	12	NOT AVAILABLE	Y
1855	14556701	SANFORD MED CTR THIEF RVR FALL	NOT AVAILABLE	3001 SANFORD PARKWAY	56701	(218) 681-4240	OPEN	26	http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm	2019/08/09 00:00:00	http://www.sanfordhealth.org/locations/sanford-thief-river-falls-medical-center	26	NOT AVAILABLE	N
1856	6456187	SANFORD WORTHINGTON MEDICAL CE	NOT AVAILABLE	1018 SIXTH AVENUE	56187	(507) 372-2941	OPEN	48	http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm	2019/08/09 00:00:00	http://www.sanfordregionalworthington.org	48	LEVEL III	N
1857	7656101	WINDOM AREA HOSPITAL	NOT AVAILABLE	2150 HOSPITAL DRIVE	56101	(507) 831-2400	OPEN	18	http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm	2019/08/09 00:00:00	http://www.windomareahospital.com	18	LEVEL IV	Y
1858	7864801	MERCY HOSPITAL JOPLIN	NOT AVAILABLE	2817 ST. JOHN'S BLVD	64801	(417) 781-2727	CLOSED	341	http://gis.dhss.mo.gov/website/ags_healthfacility/healthfacility.html	2013/02/15 00:00:00	http://www.stj.com	341	NOT AVAILABLE	Y
1859	4264131	KINDRED HOSPITAL - KANSAS CITY	NOT AVAILABLE	8701 TROOST AVENUE	64131	(816) 995-2000	CLOSED	167	http://health.mo.gov/safety/healthservregs/directories.php	2016/08/01 00:00:00	http://www.kindredhospitalkc.com	167	NOT AVAILABLE	N
1860	5564133	TWO RIVERS BEHAVIORAL HEALTH SYSTEM	NOT AVAILABLE	5121 RAYTOWN ROAD	64133	(816) 356-5688	OPEN	105	http://health.mo.gov/safety/healthservregs/directories.php	2019/08/09 00:00:00	http://www.tworivershospital.com	105	NOT AVAILABLE	N
1861	16164772	HEARTLAND BEHAVIORAL HEALTH SERVICES	NOT AVAILABLE	1500 WEST ASHLAND	64772	(800) 654-9605	OPEN	69	http://health.mo.gov/safety/healthservregs/directories.php	2019/08/09 00:00:00	http://www.heartlandbehavioral.com	69	NOT AVAILABLE	N
1862	364506	LONG TERM ACUTE CARE HOSPITAL MOSAIC LIFE CARE AT ST. JOSEPH	HEARTLAND LONG TERM ACUTE CARE HOSPITAL	5325 FARAON STREET	64506	(816) 271-6122	OPEN	41	http://health.mo.gov/safety/healthservregs/directories.php	2019/08/09 00:00:00	https://www.mymosaiclifecare.org/general/long-term-acute-care-hospital/	41	LEVEL II	Y
1863	14163128	MERCY HOSPITAL ST. LOUIS	NOT AVAILABLE	615 SOUTH NEW BALLAS ROAD	63128	(314) 251-6000	OPEN	859	http://health.mo.gov/safety/healthservregs/directories.php	2019/08/09 00:00:00	http://www.mercy.net/stlouismo	859	LEVEL I	Y
1864	2265804	MERCY HOSPITAL SPRINGFIELD	NOT AVAILABLE	1235 EAST CHEROKEE STREET	65804	(417) 885-2000	OPEN	866	http://health.mo.gov/safety/healthservregs/directories.php	2019/08/09 00:00:00	https://www.mercy.net/practice/mercy-hospital-springfield/	866	LEVEL I	Y
1865	8463125	VA MEDICAL CENTER - JEFFERSON BARRACKS DIVISION	NOT AVAILABLE	1 JEFFERSON BARRACKS DR	63125	(314) 652-4100	OPEN	-999	https://www.va.gov/directory/guide/allstate.asp	2019/09/26 00:00:00	http://www.stlouis.va.gov/	355	NOT AVAILABLE	N
1866	2764735	GOLDEN VALLEY MEMORIAL HOSPITAL	NOT AVAILABLE	1600 NORTH SECOND STREET	64735	(660) 885-5511	OPEN	56	http://health.mo.gov/safety/healthservregs/directories.php	2019/08/09 00:00:00	http://www.gvmh.org	56	NOT AVAILABLE	Y
1867	5460625	SWEDISH COVENANT HOSPITAL	NOT AVAILABLE	5145 N CALIFORNIA AVE	60625	(773) 878-8200	OPEN	279	https://data.illinois.gov/dataset/410idph_hospital_directory	2019/09/19 00:00:00	http://www.schosp.org	279	NOT AVAILABLE	N
1868	4365233	PINNACLE REGIONAL HOSPITAL	NOT AVAILABLE	17651 B. HIGHWAY	65233	(660) 882-7461	OPEN	70	http://health.mo.gov/safety/healthservregs/directories.php	2019/08/09 00:00:00	http://www.coopercountymemorialhospital.org/	70	NOT AVAILABLE	Y
1869	12663044	SSM HEALTH DEPAUL HEALTH CENTER	NOT AVAILABLE	12303 DEPAUL DRIVE	63044	(314) 344-6000	OPEN	507	http://health.mo.gov/safety/healthservregs/directories.php	2019/08/09 00:00:00	https://www.ssmhealth.com/locations/depaul-hospital-st-louis	507	LEVEL II	Y
1870	13763133	HAWTHORN CHILDREN'S PSYCHIATRIC HOSPITAL	NOT AVAILABLE	1901 PENNSYLVANIA AVENUE	63133	(314) 512-7800	OPEN	-999	http://health.mo.gov/safety/healthservregs/directories.php	2019/08/09 00:00:00	http://www.dmh.mo.gov/hcph/	24	NOT AVAILABLE	N
1871	188586336	VERDE VALLEY MEDICAL CENTER - SEDONA CAMPUS	NOT AVAILABLE	3700 W HWY 89A	86336	(928) 204-4100	OPEN	-999	http://www.azdhs.gov/als/databases/	2019/09/17 00:00:00	https://www.nahealth.com/emergency-department/emergencies-sedona	-999	LEVEL IV	Y
1872	18164116	SIGNATURE PSYCHIATRIC HOSPITAL	NOT AVAILABLE	2900 CLAY EDWARDS DRIVE	61446	(816) 691-5101	OPEN	24	http://health.mo.gov/safety/healthservregs/directories.php	2019/08/09 00:00:00	http://www.signaturepsychiatrichospitalkc.com/new-psychiatric-hospital-kansas-city/	24	NOT AVAILABLE	Y
1873	4859101	BILLINGS CLINIC	NOT AVAILABLE	2800 10TH AVE N	59101	(406) 657-4000	OPEN	304	http://dphhs.mt.gov/qad/healthcarefacilitieslist	2019/08/09 00:00:00	http://www.billingsclinic.com	304	RTC	Y
1874	189219963	BAYHEALTH HOSPITAL SUSSEX CAMPUS	NOT AVAILABLE	100 WELLNESS WAY	19963	(302) 422-3311	OPEN	-999	http://www.dhss.delaware.gov/dhss/dltcrp/ohflcmain.html	2019/08/15 00:00:00	https://www.bayhealth.org/bayhealth-hospital-sussex-campus	128	LEVEL III	N
1875	11639194	BAPTIST MEDICAL CENTER YAZOO	KING'S DAUGHTERS HOSPITAL	823 GRAND AVENUE	39194	(662) 746-2261	OPEN	25	https://msdh.ms.gov/msdhsite/_static/resources/7660.pdf	2019/08/09 00:00:00	http://mbhs.org/locations/baptist-medical-center-yazoo/	25	LEVEL IV	N
1876	2639653	FRANKLIN COUNTY MEMORIAL HOSPITAL	NOT AVAILABLE	40 UNION CHURCH ROAD	39653	(601) 384-5801	OPEN	25	https://msdh.ms.gov/msdhsite/_static/resources/7660.pdf	2019/08/09 00:00:00	http://www.fcmh.net	25	LEVEL IV	N
1877	195696859	TRIPLER ARMY MEDICAL CENTER	NOT AVAILABLE	1 JARRETT WHITE RD	96859	(888) 683-2778	OPEN	-999	https://data.hawaii.gov/health/hospitals-in-hawaii/rwns-g4bn/data	2019/09/19 00:00:00	NOT AVAILABLE	450	LEVEL II	Y
1878	13354871	INDIANHEAD MED CTR	NOT AVAILABLE	113 4TH AVE	54871	(715) 468-7833	OPEN	25	https://www.dhs.wisconsin.gov/guide/hospital.htm	2019/08/13 00:00:00	http://www.indianheadmedicalcenter.com	25	NOT AVAILABLE	N
1879	151854020	LADD MEMORIAL HOSPITAL	OSCEOLA MEDICAL CENTER	2600 65TH AVENUE	54020	(715) 294-2111	OPEN	23	https://www.dhs.wisconsin.gov/guide/hospital.htm	2019/08/13 00:00:00	https://www.myomc.org	23	LEVEL IV	Y
1880	10953185	LAKEVIEW SPECIALTY HOSPITAL & REHAB CENTER	NOT AVAILABLE	1701 SHARP RD	53185	(262) 534-7297	OPEN	39	https://www.dhs.wisconsin.gov/guide/hospital.htm	2019/08/13 00:00:00	http://www.lakeviewsystem.com	39	NOT AVAILABLE	N
1881	2254303	LIBERTAS GREEN BAY	NOT AVAILABLE	1701 DOUSMAN ST	54303	(920) 498-8600	OPEN	24	https://www.dhs.wisconsin.gov/guide/hospital.htm	2019/08/13 00:00:00	www.libertascenter.org/‎	24	NOT AVAILABLE	N
1882	15354449	MARSHFEILD MEDICAL CENTER	NOT AVAILABLE	611 ST JOSEPH AVE	54449	(715) 387-7850	OPEN	504	https://www.dhs.wisconsin.gov/guide/hospital.htm	2019/08/13 00:00:00	http://www.stjosephs-marshfield.org	504	LEVEL II	Y
1883	354868	MARSHFIELD MED CENTER - RICE LAKE	NOT AVAILABLE	1700 WEST STOUT STREET	54868	(715) 234-1515	OPEN	40	https://www.dhs.wisconsin.gov/guide/hospital.htm	2019/08/13 00:00:00	http://www.lakeviewmedical.com	40	NOT AVAILABLE	Y
1884	5838935	GREENWOOD LEFLORE HOSPITAL	NOT AVAILABLE	1401 RIVER ROAD	38935	(662) 459-7000	OPEN	208	https://msdh.ms.gov/msdhsite/_static/resources/7660.pdf	2019/08/09 00:00:00	http://www.glh.org	208	LEVEL IV	Y
1885	187249016	FIELDSTONE CENTER	NOT AVAILABLE	165 N. WASHINGTON AVE.	49016	(800) 582-1900	OPEN	-999	https://www.michigan.gov/lara/0,4601,7-154-89334_72600_73835---,00.html	2019/10/17 00:00:00	https://www.bronsonhealth.com/locations/locations-profile/?id=91&utm_source=local&utm_medium=organic&utm_campaign=gmb	-999	NOT AVAILABLE	N
1886	2759644	BROADWATER HEALTH CENTER	NOT AVAILABLE	110 N OAK	59644	(406) 266-3186	OPEN	44	http://dphhs.mt.gov/qad/healthcarefacilitieslist	2019/08/09 00:00:00	http://www.broadwaterhealthcenter.com	44	NOT AVAILABLE	N
1887	12238701	ALLEGIANCE SPECIALTY HOSPITAL OF GREENVILLE	NOT AVAILABLE	300 SOUTH WASHINGTON AVENUE	38701	(662) 332-7344	OPEN	39	https://msdh.ms.gov/msdhsite/_static/resources/7660.pdf	2019/08/09 00:00:00	http://www.ahmgt.com/	39	NOT AVAILABLE	N
1888	12339735	CHOCTAW REGIONAL MEDICAL CENTER	NOT AVAILABLE	8613 MS HIGHWAY 12	39735	(662) 285-4400	OPEN	25	https://msdh.ms.gov/msdhsite/_static/resources/7660.pdf	2019/08/09 00:00:00	http://www.choctawregional.com/	25	LEVEL IV	Y
1889	12439631	FIELD MEMORIAL COMMUNITY HOSPITAL	NOT AVAILABLE	178 HIGHWAY 24E	39631	(601) 645-5221	OPEN	25	https://msdh.ms.gov/msdhsite/_static/resources/7660.pdf	2019/08/09 00:00:00	http://fhsms.org/	25	LEVEL IV	Y
1890	12539466	HIGHLAND COMMUNITY HOSPITAL	NOT AVAILABLE	130 HIGHLANDS PARKWAY	39466	(601) 358-9400	OPEN	60	https://msdh.ms.gov/msdhsite/_static/resources/7660.pdf	2019/08/09 00:00:00	http://www.forresthealth.org/our-locations/highland-community-hospital/	60	LEVEL IV	Y
1891	2128233	NOVANT HEALTH PRESPYTERIAN MEDICAL CENTER	PRESBYTERIAN MEDICAL CENTER	200 HAWTHORNE LANE	28233	(704) 384-4000	OPEN	661	https://www2.ncdhhs.gov/dhsr/reports.htm	2019/08/10 00:00:00	https://www.novanthealth.org/presbyterian-medical-center.aspx	661	LEVEL III	Y
1892	3127889	VIDANT BEAUFORT HOSPITAL	BEAUFORT COUNTY HOSPITAL	628 EAST TWELFTH ST	27889	(252) 975-4100	OPEN	142	https://www2.ncdhhs.gov/dhsr/reports.htm	2019/08/10 00:00:00	https://www.vidanthealth.com/beaufort/	142	NOT AVAILABLE	N
1893	11228690	VALDESE GENERAL HOSPITAL, INC.	CAROLINAS HEALTHCARE SYSTEM BLUE RIDGE VALDESE	720 MALCOLM BOULEVARD	28690	(828) 874-2251	CLOSED	131	https://www2.ncdhhs.gov/dhsr/data/hllist.pdf	2012/07/03 00:00:00	http://www.blueridgehealth.org	131	NOT AVAILABLE	Y
1894	7727886	VIDANTE EDGECOMBE HOSPITAL	NOT AVAILABLE	111 HOSPITAL DR	27886	(252) 641-7700	OPEN	117	https://www2.ncdhhs.gov/dhsr/reports.htm	2019/08/10 00:00:00	https://www.vidanthealth.com/edgecombe/	117	NOT AVAILABLE	Y
1895	4528256	ATRIUM HEALTH UNIVERSITY	CAROLINAS MEDICAL CENTER UNIVERSITY	8800 NORTH TRYON STREET	28256	(704) 863-6000	OPEN	100	https://www2.ncdhhs.gov/dhsr/reports.htm	2019/08/10 00:00:00	https://www.carolinashealthcare.org/locations/carolinas-healthcare-system-university	100	NOT AVAILABLE	Y
1896	3328335	BETSY JOHNSON HOSPITAL	NOT AVAILABLE	800 TILGHMAN DR	28335	(910) 892-7161	OPEN	151	https://www2.ncdhhs.gov/dhsr/reports.htm	2019/08/10 00:00:00	http://www.bjrh.org/	151	NOT AVAILABLE	Y
1897	7427870	HALIFAX REGIONAL MEDICAL CENTER	NOT AVAILABLE	250 SMITH CHURCH ROAD	27870	(252) 535-8011	OPEN	206	https://www2.ncdhhs.gov/dhsr/reports.htm	2019/08/10 00:00:00	http://www.halifaxmedicalcenter.org	206	NOT AVAILABLE	Y
1898	6127611	DUKE HEALTH RALEIGH HOSPITAL	NOT AVAILABLE	3400 WAKE FOREST ROAD	27611	(919) 954-3000	OPEN	186	https://www2.ncdhhs.gov/dhsr/reports.htm	2019/08/10 00:00:00	http://www.dukehealthraleigh.org	186	NOT AVAILABLE	N
1899	4928557	CARTERET GENERAL HOSPITAL	NOT AVAILABLE	3500 ARENDELL STREET	28557	(252) 808-6000	OPEN	135	https://www2.ncdhhs.gov/dhsr/reports.htm	2019/08/10 00:00:00	http://www.ccgh.org	135	NOT AVAILABLE	N
1900	7028601	FRYE REGIONAL MEDICAL CENTER	NOT AVAILABLE	420 NORTH CENTER ST	28601	(828) 315-5000	OPEN	355	https://www2.ncdhhs.gov/dhsr/reports.htm	2019/08/10 00:00:00	http://www.fryemedctr.com	355	NOT AVAILABLE	N
1901	11427511	WAKEMED CARY HOSPITAL	NOT AVAILABLE	1900 KILDAIRE FARM RD.	27511	(919) 350-2550	OPEN	150	https://www2.ncdhhs.gov/dhsr/reports.htm	2019/08/10 00:00:00	http://www.wakemed.org/subhome.cfm?id=54	150	LEVEL III	Y
1902	9828139	RUTHERFORD HOSPITAL, INC.	NOT AVAILABLE	288 SOUTH RIDGECREST AVE.	28139	(828) 286-5000	OPEN	143	https://www2.ncdhhs.gov/dhsr/reports.htm	2019/08/10 00:00:00	http://www.rutherfordhosp.org	143	NOT AVAILABLE	Y
1903	9928329	SAMPSON REGIONAL MEDICAL CENTER	NOT AVAILABLE	607 BEAMAN STREET	28329	(910) 592-8511	OPEN	146	https://www2.ncdhhs.gov/dhsr/reports.htm	2019/08/10 00:00:00	http://www.sampsonrmc.org	146	NOT AVAILABLE	Y
1904	3828645	CALDWELL MEMORIAL HOSPITAL	NOT AVAILABLE	321 MULBERRY STREET SW	28645	(828) 757-5100	OPEN	110	https://www2.ncdhhs.gov/dhsr/reports.htm	2019/08/10 00:00:00	http://www.caldwell-mem.org	110	NOT AVAILABLE	Y
1905	5927028	DAVIE COUNTY HOSPITAL	NOT AVAILABLE	223 HOSPITAL STREET	27028	(336) 751-8100	CLOSED	81	https://www2.ncdhhs.gov/dhsr/data/hllist.pdf	2016/01/25 00:00:00	http://www.daviehospital.org	81	NOT AVAILABLE	N
1906	8028301	HIGHSMITH-RAINEY MEMORIAL HOSPITAL	NOT AVAILABLE	150 ROBESON STREET	28301	(910) 609-1434	OPEN	66	https://www2.ncdhhs.gov/dhsr/reports.htm	2019/08/10 00:00:00	http://www.capefearvalley.com/hospitals/hrsh.html	66	NOT AVAILABLE	N
1907	9027293	LEXINGTON MEMORIAL HOSPITAL	NOT AVAILABLE	250 HOSPITAL DRIVE	27293	(336) 248-5161	OPEN	94	https://www2.ncdhhs.gov/dhsr/reports.htm	2019/08/10 00:00:00	http://lexington.wakehealth.edu/	94	NOT AVAILABLE	Y
1908	5728561	CAROLINA EAST HEALTH SYSTEM	NOT AVAILABLE	2000 NEUSE BLVD	28561	(252) 633-8640	OPEN	350	https://www2.ncdhhs.gov/dhsr/reports.htm	2019/08/10 00:00:00	http://www.carolinaeasthealth.com/	350	NOT AVAILABLE	Y
1909	10428002	ATRIUM HEALTH STANLY	STANLY REGIONAL MEDICAL CENTER	301 YADKIN STREET	28002	(704) 984-4347	OPEN	109	https://www2.ncdhhs.gov/dhsr/reports.htm	2019/08/10 00:00:00	http://www.stanly.org	109	NOT AVAILABLE	Y
1910	1358540	GARRISON MEMORIAL HOSPITAL	NOT AVAILABLE	407 3RD AVE SE	58540	(701) 463-2275	OPEN	22	http://www.ndhealth.gov/hf/north_dakota_hospitals_critical_access.htm	2019/08/09 00:00:00	http://www.garrisonmh.com	22	NOT AVAILABLE	Y
1911	1458575	CHI ST ALEXIUS HEALTH TURTLE LAKE	NOT AVAILABLE	220 5TH AVE W	58575	(701) 448-2331	OPEN	25	http://www.ndhealth.gov/hf/north_dakota_hospitals_critical_access.htm	2019/08/09 00:00:00	http://www.wrtc.com/cullum/hospital	25	NOT AVAILABLE	N
1912	4958206	ALTRU REHABILITATION CENTER	NOT AVAILABLE	1300 S COLUMBIA RD	58206	(701) 780-5000	OPEN	257	http://www.ndhealth.gov/hf/north_dakota_hospitals_critical_access.htm	2019/08/09 00:00:00	www.altru.org/	257	NOT AVAILABLE	N
1913	3458730	ST LUKE'S HOSPITAL	NOT AVAILABLE	702 1ST ST SW	58730	(701) 965-6384	OPEN	15	http://www.ndhealth.gov/hf/north_dakota_hospitals_critical_access.htm	2019/08/09 00:00:00	http://www.dcstlukes.org/	15	NOT AVAILABLE	Y
1914	3558270	FIRST CARE HEALTH CENTER	NOT AVAILABLE	115 VIVIAN ST	58270	(701) 284-7500	OPEN	14	http://www.ndhealth.gov/hf/north_dakota_hospitals_critical_access.htm	2019/08/09 00:00:00	http://www.firstcarehc.com	14	NOT AVAILABLE	N
1915	1858254	NELSON COUNTY HEALTH SYSTEM	NOT AVAILABLE	200 N MAIN ST	58254	(701) 322-4328	OPEN	19	http://www.ndhealth.gov/hf/north_dakota_hospitals_critical_access.htm	2019/08/09 00:00:00	http://www.nelsoncountyhealthsystem.org	19	NOT AVAILABLE	N
1916	32334972	RAULERSON HOSPITAL	NOT AVAILABLE	1796 HWY 441 NORTH	34972	(863) 824-2760	OPEN	100	http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx	2019/08/15 00:00:00	http://www.raulersonhospital.com	100	NOT AVAILABLE	Y
1917	10832703	ADVENTHEALTH APOPKA	NOT AVAILABLE	201 N PARK AVE	32703	(407) 889-1000	OPEN	120	http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx	2019/08/15 00:00:00	https://www.floridahospital.com/apopka	120	NOT AVAILABLE	Y
1918	6645679	ADAMS COUNTY REGIONAL MEDICAL CENTER	NOT AVAILABLE	230 MEDICAL CENTER DRIVE	45679	(937) 386-3400	OPEN	25	http://publicapps.odh.ohio.gov/eid/provider_search.aspx	2020/04/27 00:00:00	http://www.acrmc.com	25	NOT AVAILABLE	Y
1919	29732803	ORLANDO VETERANS AFFAIRS MEDICAL CENTER	NOT AVAILABLE	5201 RAYMOND STREET	32803	(800) 922-7521	OPEN	-999	http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx	2019/08/15 00:00:00	http://www.orlando.va.gov/	-999	NOT AVAILABLE	N
1920	11434747	ADVENTHEALTH CELEBRATION	NOT AVAILABLE	400 CELEBRATION PLACE	34747	(407) 764-4000	OPEN	237	http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx	2019/08/15 00:00:00	https://www.floridahospital.com/celebration-health	237	NOT AVAILABLE	Y
1921	29834741	OSCEOLA REGIONAL MEDICAL CENTER	NOT AVAILABLE	700 W OAK ST	34741	(407) 846-2266	OPEN	396	http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx	2019/08/15 00:00:00	http://www.osceolaregional.com	396	LEVEL II	Y
1922	2158054	CHI LISBON HEALTH	NOT AVAILABLE	905 MAIN ST	58054	(701) 683-5241	OPEN	25	http://www.ndhealth.gov/hf/north_dakota_hospitals_critical_access.htm	2019/08/09 00:00:00	http://www.lisbonhospital.com	25	NOT AVAILABLE	N
1923	22434748	LEESBURG REGIONAL MEDICAL CENTER	NOT AVAILABLE	600 E DIXIE AVE	34748	(352) 323-5000	OPEN	322	http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx	2019/08/15 00:00:00	http://www.cfhalliance.org	322	NOT AVAILABLE	Y
